timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
671194.788,92.285,-664.062,-23.438,48.340,671194.750,0.024
671194.792,33.691,-869.629,-29.785,34.180,671194.750,0.028
671194.795,-60.059,-857.422,-35.645,1.465,671194.812,-0.030
671194.799,-10.254,-380.371,-39.062,-13.672,671194.812,-0.026
671194.803,76.172,-201.660,-36.133,3.906,671194.812,-0.022
671194.807,44.922,-210.449,-35.156,1.953,671194.812,-0.019
671194.811,-54.199,-470.215,-34.668,-10.742,671194.812,-0.002
671194.815,-77.637,-444.336,-40.039,-9.766,671194.812,0.002
671194.819,-15.625,-456.543,-44.922,17.578,671194.812,0.006
671194.823,-8.789,-533.691,-32.715,26.367,671194.812,0.010
671194.827,-94.727,-297.852,-26.367,3.906,671194.812,0.014
671194.831,-130.371,-655.273,-30.762,10.742,671194.812,0.017
671194.835,-52.734,-965.332,-25.391,29.785,671194.812,0.021
671194.838,17.578,-776.855,-21.484,30.762,671194.812,0.025
671194.842,-28.809,-482.422,-24.902,13.672,671194.812,0.029
671194.846,-78.125,-156.250,-25.391,-5.859,671194.875,-0.029
671194.850,-27.344,-456.543,-17.090,15.137,671194.875,-0.026
671194.854,36.133,-768.555,-16.602,27.344,671194.875,-0.022
671194.858,12.695,-380.371,-22.461,1.465,671194.875,-0.024
671194.862,-60.547,-283.691,-22.949,-11.719,671194.875,-0.020
671194.866,-38.086,-183.105,-31.250,-14.648,671194.875,-0.017
671194.870,41.992,-417.969,-28.809,5.859,671194.875,-0.013
671194.874,8.301,-843.262,-18.555,14.648,671194.875,-0.009
671194.877,-73.242,-737.793,-25.879,-20.020,671194.875,-0.005
671194.881,-42.969,-738.770,-29.297,-20.996,671194.875,-0.001
671194.885,60.059,-562.500,-27.344,2.930,671194.875,0.003
671194.889,78.613,-424.316,-28.320,13.672,671194.875,0.007
671194.893,-17.578,-829.102,-20.996,7.324,671194.875,0.011
671194.897,-45.898,-614.746,-18.066,-12.207,671194.875,0.015
671194.901,40.527,-216.309,-19.531,1.953,671194.875,0.019
671194.905,87.402,-179.688,-13.672,23.926,671194.938,-0.027
671194.909,17.090,-302.246,-8.301,20.508,671194.938,-0.023
671194.913,-57.129,-584.473,-14.160,9.277,671194.938,-0.019
671194.917,-6.348,-357.422,-15.137,15.137,671194.938,-0.015
671194.920,77.637,-168.457,-16.602,38.574,671194.938,-0.011
671194.924,39.062,-534.180,-21.484,35.645,671194.938,-0.008
671194.928,-46.875,-693.359,-21.484,14.648,671194.938,-0.004
671194.932,-25.391,-849.609,-21.484,33.691,671194.938,0.000
671194.936,81.055,-910.645,-21.484,48.340,671194.938,0.004
671194.940,87.891,-471.680,-25.391,24.414,671194.938,0.008
671194.944,-11.230,-215.332,-30.273,8.301,671194.938,0.012
671194.948,-18.066,-170.898,-24.414,12.695,671194.938,0.016
671194.952,70.312,-456.543,-25.879,32.715,671194.938,0.013
671194.956,84.473,-412.598,-30.273,30.273,671194.938,0.017
671194.960,-5.371,-308.105,-24.414,19.531,671194.938,0.021
671194.963,-49.805,-424.805,-24.414,15.137,671194.938,0.025
671194.967,23.926,-256.836,-22.949,28.320,671194.938,0.028
671194.971,94.727,-674.316,-15.625,53.711,671195.000,-0.030
671194.975,45.410,-756.836,-19.043,27.344,671195.000,-0.026
671194.979,-24.902,-308.594,-22.949,1.953,671195.000,-0.022
671194.983,16.602,-250.000,-20.020,14.648,671195.000,-0.018
671194.987,99.609,-155.273,-27.832,27.344,671195.000,-0.015
671194.991,64.941,-552.734,-27.832,38.574,671195.000,-0.011
671194.995,-37.109,-977.051,-25.879,16.602,671195.000,-0.007
671194.999,-11.719,-537.598,-31.250,-7.324,671195.000,-0.010
671195.002,89.355,-266.113,-30.762,15.137,671195.000,-0.006
671195.006,87.891,-224.121,-28.320,17.090,671195.000,-0.002
671195.010,-9.766,-543.945,-25.391,0.977,671195.000,0.002
671195.014,-28.809,-677.734,-29.297,0.977,671195.000,0.006
671195.018,50.781,-566.406,-30.762,21.484,671195.000,0.010
671195.022,70.312,-736.816,-28.809,33.691,671195.000,0.014
671195.026,-13.672,-699.219,-24.414,16.602,671195.000,0.018
671195.030,-77.148,-809.570,-18.066,13.672,671195.000,0.022
671195.034,-20.508,-910.645,-20.020,31.250,671195.000,0.026
671195.038,66.895,-454.590,-24.902,26.367,671195.000,0.029
671195.042,43.945,-233.398,-23.438,14.648,671195.062,-0.029
671195.045,-24.902,-190.430,-25.879,-4.395,671195.062,-0.030
671195.049,14.648,-375.977,-26.367,6.836,671195.062,-0.026
671195.053,94.727,-770.996,-17.090,39.062,671195.062,-0.023
671195.057,59.082,-487.793,-20.508,22.461,671195.062,-0.019
671195.061,-42.969,-273.926,-24.414,0.977,671195.062,-0.015
671195.065,-28.809,-507.324,-21.973,7.324,671195.062,-0.011
671195.069,76.660,-657.227,-27.832,20.996,671195.062,-0.007
671195.073,77.148,-865.723,-29.297,34.668,671195.062,-0.003
671195.077,-22.461,-615.234,-31.250,0.977,671195.062,0.001
671195.081,-49.316,-218.750,-34.668,-14.648,671195.062,0.005
671195.085,30.762,-192.871,-32.227,14.160,671195.062,0.009
671195.088,70.801,-340.820,-30.762,24.902,671195.062,0.013
671195.092,-1.953,-604.492,-29.297,12.207,671195.062,0.028
671195.096,-51.270,-434.570,-33.203,-3.906,671195.125,-0.030
671195.100,12.695,-254.883,-31.250,9.277,671195.125,-0.026
671195.104,88.379,-222.168,-29.297,22.949,671195.125,-0.023
671195.108,47.363,-335.449,-34.668,16.602,671195.125,-0.019
671195.112,-43.457,-755.859,-31.250,8.301,671195.125,-0.015
671195.116,-20.996,-851.074,-23.438,16.602,671195.125,-0.011
671195.120,58.594,-770.996,-23.926,33.691,671195.125,-0.007
671195.124,39.062,-766.113,-27.832,27.832,671195.125,-0.003
671195.128,-58.594,-456.055,-32.227,-2.441,671195.125,0.001
671195.131,-53.223,-706.055,-34.180,11.719,671195.125,0.005
671195.135,44.434,-799.316,-30.762,31.250,671195.125,0.009
671195.139,71.289,-365.234,-27.344,20.996,671195.188,-0.017
671195.143,-0.977,-324.219,-27.344,3.906,671195.188,-0.013
671195.147,-27.832,-320.801,-29.297,-4.395,671195.188,-0.009
671195.151,69.336,-508.789,-29.297,15.137,671195.188,-0.005
671195.155,133.301,-567.871,-31.738,25.391,671195.188,-0.001
671195.159,56.641,-675.293,-36.133,10.254,671195.188,0.003
671195.163,-21.973,-731.445,-37.598,-3.906,671195.188,0.006
671195.167,20.020,-393.066,-38.086,10.742,671195.188,0.010
671195.170,77.637,-680.176,-34.668,41.992,671195.188,0.014
671195.174,29.297,-838.867,-33.203,32.715,671195.188,0.018
671195.178,-56.641,-373.047,-36.621,-7.812,671195.188,0.022
671195.182,-24.902,-270.020,-35.645,-4.395,671195.188,0.026
671195.186,74.707,-239.746,-32.715,13.672,671195.188,0.005
671195.190,74.707,-567.871,-23.438,22.949,671195.188,0.009
671195.194,-0.977,-809.082,-24.414,8.789,671195.188,0.013
671195.198,2.441,-395.508,-25.879,-7.812,671195.188,0.017
671195.202,87.891,-267.578,-17.090,15.137,671195.188,0.021
671195.206,110.352,-599.609,-19.531,29.297,671195.188,0.024
671195.210,20.508,-909.180,-22.949,16.113,671195.188,0.028
671195.213,-26.367,-909.180,-24.414,4.883,671195.250,-0.030
671195.217,49.316,-532.227,-25.879,7.324,671195.250,-0.026
671195.221,102.539,-294.922,-23.438,18.066,671195.250,-0.022
671195.225,46.875,-358.398,-22.949,9.766,671195.250,-0.019
671195.229,-28.320,-602.051,-20.020,-7.812,671195.250,-0.015
671195.233,13.184,-800.781,-21.973,-0.488,671195.250,-0.019
671195.237,95.703,-480.469,-31.738,6.836,671195.250,-0.015
671195.241,62.012,-340.820,-35.645,-4.395,671195.250,-0.011
671195.245,-23.926,-385.254,-37.598,-22.949,671195.250,-0.007
671195.249,-5.371,-428.711,-35.156,-11.230,671195.250,-0.004
671195.253,84.473,-811.523,-34.180,23.438,671195.250,0.000
671195.256,85.449,-829.102,-31.738,21.973,671195.250,0.004
671195.260,9.277,-434.082,-28.320,0.977,671195.250,0.008
671195.264,-2.930,-341.797,-25.879,4.395,671195.250,0.012
671195.268,76.172,-350.586,-21.973,18.555,671195.250,0.016
671195.272,103.516,-742.188,-15.625,56.641,671195.250,0.020
671195.276,20.508,-908.691,-19.043,47.363,671195.250,0.024
671195.280,-26.367,-468.262,-26.855,2.930,671195.250,0.021
671195.284,44.922,-261.230,-26.367,18.555,671195.250,0.025
671195.288,110.352,-405.273,-28.809,36.621,671195.250,0.028
671195.292,51.758,-774.902,-31.250,26.855,671195.312,-0.030
671195.295,-38.086,-654.297,-30.273,1.465,671195.312,-0.026
671195.299,-16.602,-541.016,-31.738,0.488,671195.312,-0.022
671195.303,55.664,-757.324,-34.180,17.578,671195.312,-0.018
671195.307,30.762,-724.609,-37.109,5.859,671195.312,-0.015
671195.311,-59.570,-861.816,-37.109,-3.906,671195.312,-0.011
671195.315,-56.641,-815.918,-39.062,-0.977,671195.312,-0.007
671195.319,44.922,-340.332,-38.574,-3.418,671195.312,-0.003
671195.323,63.965,-320.801,-25.391,8.301,671195.312,0.001
671195.327,-31.250,-350.098,-24.902,-10.742,671195.312,0.018
671195.331,-55.664,-531.250,-27.344,-15.137,671195.312,0.022
671195.335,34.180,-537.598,-26.367,15.137,671195.312,0.026
671195.338,88.379,-276.367,-25.879,29.785,671195.312,0.030
671195.342,19.043,-416.992,-28.320,14.648,671195.375,-0.029
671195.346,-36.133,-635.742,-28.809,-2.441,671195.375,-0.025
671195.350,28.809,-860.840,-28.320,17.090,671195.375,-0.021
671195.354,104.980,-916.992,-31.738,34.180,671195.375,-0.017
671195.358,60.547,-494.141,-34.180,8.789,671195.375,-0.013
671195.362,-37.109,-318.359,-27.832,-5.859,671195.375,-0.009
671195.366,-12.695,-262.207,-20.020,8.301,671195.375,-0.005
671195.370,64.453,-432.617,-28.320,28.809,671195.375,-0.001
671195.374,40.039,-662.598,-28.809,26.367,671195.375,-0.005
671195.378,-47.852,-348.145,-22.461,-1.465,671195.375,-0.001
671195.381,-54.199,-396.973,-27.344,-4.883,671195.375,0.003
671195.385,34.180,-478.516,-26.367,20.020,671195.375,0.007
671195.389,62.012,-462.402,-25.391,33.691,671195.375,0.011
671195.393,-16.113,-782.715,-23.926,19.531,671195.375,0.015
671195.397,-50.781,-825.195,-27.832,11.230,671195.375,0.019
671195.401,25.391,-734.375,-29.297,23.926,671195.375,0.023
671195.405,64.453,-638.184,-27.344,24.414,671195.375,0.027
671195.409,-7.812,-669.922,-26.855,14.160,671195.375,0.031
671195.413,-77.637,-897.461,-24.414,13.184,671195.438,-0.028
671195.417,-25.879,-665.039,-27.832,15.625,671195.438,-0.024
671195.420,71.289,-312.500,-26.367,21.973,671195.438,-0.027
671195.424,59.570,-322.754,-24.414,20.508,671195.438,-0.023
671195.428,-11.719,-395.020,-23.438,6.348,671195.438,-0.019
671195.432,13.672,-538.574,-19.043,7.812,671195.438,-0.015
671195.436,103.516,-393.555,-22.461,20.508,671195.438,-0.012
671195.440,78.125,-641.602,-24.902,20.996,671195.438,-0.008
671195.444,-30.273,-719.727,-25.391,-0.488,671195.438,-0.004
671195.448,-43.945,-293.945,-27.344,-19.043,671195.438,0.000
671195.452,26.367,-679.199,-28.809,11.230,671195.438,0.004
671195.456,37.598,-853.027,-29.785,23.438,671195.438,0.008
671195.460,-43.945,-371.094,-34.180,-8.301,671195.438,0.012
671195.463,-98.633,-454.590,-36.133,-13.184,671195.438,0.016
671195.467,-30.273,-548.340,-30.273,5.859,671195.500,-0.029
671195.471,32.227,-556.641,-32.227,16.602,671195.500,-0.025
671195.475,-25.879,-423.340,-36.621,-2.441,671195.500,-0.022
671195.479,-91.797,-227.539,-37.109,-13.184,671195.500,-0.018
671195.483,-37.109,-311.523,-34.180,5.371,671195.500,-0.014
671195.487,50.293,-491.699,-35.645,22.461,671195.500,-0.010
671195.491,20.020,-851.562,-31.250,33.691,671195.500,-0.006
671195.495,-74.707,-856.445,-26.855,13.184,671195.500,-0.002
671195.499,-48.828,-395.020,-29.297,-9.766,671195.500,0.002
671195.503,52.734,-247.559,-28.320,18.066,671195.500,0.006
671195.506,56.641,-190.918,-30.273,22.461,671195.500,0.010
671195.510,-39.062,-500.488,-31.738,-2.930,671195.500,0.014
671195.514,-51.270,-610.840,-33.691,-3.906,671195.562,-0.030
671195.518,47.852,-214.355,-32.715,12.695,671195.562,-0.026
671195.522,79.590,-434.570,-30.273,21.973,671195.562,-0.022
671195.526,-21.973,-559.570,-29.297,-0.488,671195.562,-0.018
671195.530,-59.570,-265.137,-29.785,-5.859,671195.562,-0.014
671195.534,-73.730,-253.906,-32.715,2.441,671195.562,-0.010
671195.538,-157.715,-486.816,-29.785,-7.324,671195.562,-0.006
671195.542,-113.281,-639.648,-18.066,7.324,671195.562,-0.003
671195.545,-2.441,-673.340,-13.672,28.809,671195.562,0.001
671195.549,3.418,-451.172,-14.160,23.926,671195.562,0.005
671195.553,-67.383,-307.129,-20.020,7.812,671195.562,0.009
671195.557,-36.621,-222.168,-25.879,3.906,671195.562,0.013
671195.561,62.012,-319.336,-23.438,22.461,671195.562,0.008
671195.565,53.223,-604.980,-27.344,24.414,671195.562,0.012
671195.569,-32.715,-437.500,-33.203,-0.488,671195.562,0.016
671195.573,-50.781,-399.414,-31.738,-9.766,671195.562,0.020
671195.577,25.391,-595.215,-29.297,5.371,671195.562,0.024
671195.581,61.035,-698.730,-31.738,21.973,671195.562,0.028
671195.585,-13.184,-854.492,-28.320,12.207,671195.625,-0.031
671195.588,-66.406,-595.215,-31.738,-12.695,671195.625,-0.027
671195.592,-1.953,-323.242,-29.785,-1.465,671195.625,-0.023
671195.596,92.773,-370.605,-17.578,25.879,671195.625,-0.019
671195.600,68.848,-295.410,-22.461,14.648,671195.625,-0.015
671195.604,-20.020,-708.008,-17.578,17.578,671195.625,-0.011
671195.608,12.695,-860.840,-13.672,25.391,671195.625,-0.015
671195.612,108.398,-407.715,-25.391,24.414,671195.625,-0.011
671195.616,83.496,-308.105,-28.320,21.973,671195.625,-0.007
671195.620,-19.531,-299.805,-25.879,5.371,671195.625,-0.003
671195.624,-34.668,-515.137,-27.344,12.207,671195.625,0.001
671195.628,40.039,-723.145,-31.250,24.902,671195.625,0.005
671195.631,53.711,-745.117,-31.250,23.438,671195.625,0.009
671195.635,-33.691,-641.113,-34.668,-3.418,671195.625,0.013
671195.639,-63.477,-251.465,-36.133,-20.996,671195.625,0.017
671195.643,12.207,-547.852,-31.250,19.531,671195.625,0.020
671195.647,64.941,-880.859,-35.156,41.992,671195.625,0.024
671195.651,16.113,-433.105,-32.227,10.742,671195.625,0.028
671195.655,-53.711,-281.738,-27.344,0.488,671195.625,0.026
671195.659,0.977,-168.457,-26.367,5.859,671195.625,0.030
671195.663,88.379,-398.438,-22.949,29.297,671195.688,-0.029
671195.667,50.293,-852.539,-16.113,38.574,671195.688,-0.025
671195.670,-37.109,-652.344,-15.625,14.160,671195.688,-0.021
671195.674,-20.508,-598.633,-19.531,19.043,671195.688,-0.017
671195.678,62.012,-519.531,-20.508,29.785,671195.688,-0.013
671195.682,52.246,-532.715,-15.625,28.320,671195.688,-0.009
671195.686,-31.738,-885.254,-14.648,22.949,671195.688,-0.005
671195.690,-33.203,-669.922,-22.461,6.836,671195.688,-0.002
671195.694,54.688,-449.219,-20.996,20.020,671195.688,0.002
671195.698,94.727,-185.547,-18.066,32.715,671195.688,0.006
671195.702,20.996,-352.051,-21.484,20.996,671195.688,0.023
671195.706,-16.602,-573.242,-28.320,11.719,671195.688,0.027
671195.710,61.035,-292.480,-31.250,12.695,671195.688,0.031
671195.713,121.094,-183.105,-32.715,19.531,671195.750,-0.028
671195.717,70.801,-250.488,-33.691,16.602,671195.750,-0.024
671195.721,-8.789,-604.004,-33.203,3.906,671195.750,-0.020
671195.725,14.648,-928.711,-31.738,8.301,671195.750,-0.016
671195.729,81.055,-635.254,-31.738,16.113,671195.750,-0.012
671195.733,36.133,-296.875,-29.785,12.207,671195.750,-0.008
671195.737,-70.312,-196.777,-29.297,-6.836,671195.750,-0.004
671195.741,-76.172,-222.656,-26.855,-9.766,671195.750,-0.000
671195.745,12.207,-645.508,-25.391,20.508,671195.750,0.004
671195.749,38.086,-803.223,-29.785,25.391,671195.750,0.001
671195.753,-24.902,-555.664,-32.227,3.906,671195.750,0.004
671195.756,-23.438,-229.492,-32.227,-2.441,671195.750,0.008
671195.760,67.383,-361.816,-25.391,23.438,671195.750,0.012
671195.764,108.398,-677.734,-18.555,37.109,671195.750,0.016
671195.768,44.434,-724.121,-17.090,15.137,671195.750,0.020
671195.772,0.488,-692.871,-18.066,0.488,671195.750,0.024
671195.776,70.801,-399.902,-21.484,11.719,671195.750,0.028
671195.780,126.953,-161.621,-23.926,21.973,671195.812,-0.031
671195.784,43.457,-673.340,-21.484,31.250,671195.812,-0.027
671195.788,-71.777,-817.871,-21.484,16.602,671195.812,-0.023
671195.792,-59.082,-244.141,-23.438,-1.953,671195.812,-0.019
671195.795,24.414,-178.223,-25.391,20.020,671195.812,-0.022
671195.799,14.160,-227.051,-20.020,22.949,671195.812,-0.018
671195.803,-69.336,-593.750,-10.254,5.371,671195.812,-0.014
671195.807,-48.340,-830.078,-16.602,-1.465,671195.812,-0.010
671195.811,59.082,-557.617,-30.762,4.395,671195.812,-0.006
671195.815,78.613,-678.223,-30.273,6.348,671195.812,-0.002
671195.819,6.836,-616.211,-27.832,-14.648,671195.812,0.001
671195.823,-23.926,-666.992,-29.785,-10.742,671195.812,0.005
671195.827,38.086,-859.863,-30.762,9.766,671195.812,0.009
671195.831,73.730,-438.477,-31.250,-0.488,671195.812,0.013
671195.835,-12.695,-292.480,-28.320,-7.324,671195.812,0.017
671195.838,-82.520,-168.945,-22.461,-11.719,671195.812,0.021
671195.842,-28.809,-411.133,-20.508,10.742,671195.875,-0.024
671195.846,43.945,-597.656,-24.902,27.344,671195.875,-0.021
671195.850,12.207,-336.914,-24.414,15.137,671195.875,-0.017
671195.854,-59.082,-633.301,-18.066,0.000,671195.875,-0.013
671195.858,-20.996,-654.297,-19.043,-1.953,671195.875,-0.009
671195.862,90.332,-662.598,-20.996,24.414,671195.875,-0.005
671195.866,83.496,-1000.000,-20.996,28.320,671195.875,-0.001
671195.870,-10.742,-666.992,-25.879,-10.742,671195.875,0.003
671195.874,-9.766,-290.527,-24.414,-21.484,671195.875,0.007
671195.878,58.105,-213.379,-25.391,-5.859,671195.875,0.011
671195.881,55.176,-362.305,-21.973,7.324,671195.875,0.015
671195.885,-38.086,-644.531,-20.508,-0.488,671195.875,0.019
671195.889,-80.566,-381.836,-21.484,-14.160,671195.875,0.017
671195.893,-0.977,-237.305,-15.137,8.789,671195.875,0.021
671195.897,58.594,-255.859,-15.625,25.391,671195.875,0.024
671195.901,12.207,-410.156,-16.113,14.648,671195.875,0.028
671195.905,-35.156,-638.184,-10.254,9.277,671195.938,-0.030
671195.909,18.066,-652.832,-16.113,20.996,671195.938,-0.026
671195.913,104.980,-644.531,-21.484,34.668,671195.938,-0.022
671195.917,73.242,-376.953,-25.879,24.902,671195.938,-0.018
671195.920,-11.230,-275.879,-29.785,6.836,671195.938,-0.015
671195.924,7.812,-757.812,-18.066,21.973,671195.938,-0.011
671195.928,81.055,-726.562,-18.555,33.691,671195.938,-0.007
671195.932,69.336,-338.867,-23.438,24.902,671195.938,-0.003
671195.936,-21.973,-303.223,-19.531,12.207,671195.938,-0.007
671195.940,-29.785,-280.273,-22.461,13.672,671195.938,-0.003
671195.944,52.734,-630.371,-22.949,41.016,671195.938,0.001
671195.948,88.379,-871.094,-18.066,49.316,671195.938,0.005
671195.952,19.043,-676.758,-17.578,29.297,671195.938,0.009
671195.956,-27.344,-673.828,-20.508,19.043,671195.938,0.013
671195.960,39.551,-764.648,-22.461,25.391,671195.938,0.017
671195.963,89.844,-878.906,-16.602,48.828,671195.938,0.021
671195.967,38.574,-963.867,-18.066,37.598,671195.938,0.024
671195.971,-28.809,-556.152,-27.832,-0.488,671195.938,0.028
671195.975,7.812,-265.625,-23.926,6.836,671196.000,-0.030
671195.979,96.191,-189.453,-14.648,29.297,671196.000,-0.026
671195.983,72.266,-558.105,-11.719,34.180,671196.000,-0.009
671195.987,-20.020,-676.270,-14.648,8.789,671196.000,-0.005
671195.991,-2.930,-296.387,-17.578,-0.977,671196.000,-0.002
671195.995,84.473,-256.836,-20.996,20.996,671196.000,0.002
671195.999,71.289,-321.289,-24.414,27.832,671196.000,0.006
671196.003,-37.598,-795.410,-22.949,17.578,671196.000,0.010
671196.006,-51.758,-871.582,-23.926,12.695,671196.000,0.014
671196.010,45.410,-340.820,-28.320,15.137,671196.000,0.018
671196.014,76.660,-343.262,-22.949,28.809,671196.000,0.022
671196.018,-1.465,-424.805,-19.043,12.207,671196.000,0.026
671196.022,-66.406,-593.262,-22.461,-1.953,671196.000,0.030
671196.026,-9.277,-827.637,-30.762,19.531,671196.062,-0.029
671196.030,70.801,-436.035,-32.715,21.973,671196.000,0.030
671196.034,31.250,-276.855,-24.414,9.766,671196.062,-0.028
671196.038,-33.691,-267.578,-22.461,0.488,671196.062,-0.024
671196.042,11.230,-505.371,-21.973,14.648,671196.062,-0.020
671196.045,103.027,-844.238,-24.902,41.016,671196.062,-0.016
671196.049,78.125,-778.320,-24.414,31.250,671196.062,-0.012
671196.053,-18.555,-716.797,-23.438,0.488,671196.062,-0.009
671196.057,0.977,-441.895,-27.832,-5.371,671196.062,-0.005
671196.061,78.125,-311.523,-24.902,16.602,671196.062,-0.001
671196.065,65.918,-779.297,-18.555,41.016,671196.062,0.003
671196.069,-12.207,-724.121,-21.973,10.254,671196.062,0.007
671196.073,-38.086,-289.551,-23.926,-13.672,671196.062,0.011
671196.077,34.668,-170.410,-19.043,8.301,671196.062,0.008
671196.081,75.195,-291.504,-15.625,26.855,671196.062,0.012
671196.085,1.953,-569.824,-23.438,23.438,671196.062,0.016
